;Annotator 1;;;;;;Annotator 2;;;;;;Annotator 3;;;;;;K-Folds (10);;;;;;;;;;
rs06497.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;3;;Train;Test;Train;Train;Val;Train;Val;Train;Train;Train;Train
rs06498.jpg;0;1;0;0;0;;0;0;0;0;0;;0;5;0;0;0;;Test;Train;Train;Val;Train;Train;Train;Train;Train;Train;Test
rs06499.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Val;Train;Train;Test;Train;Train;Test
rs06500.jpg;1;0;0;2;5;;2;0;0;8;8;;2;1;0;6;6;;Train;Test;Val;Train;Train;Train;Train;Val;Train;Train;Val
rs06501.jpg;1;0;5;0;0;;1;0;4;0;3;;1;0;5;0;4;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Val;Test
rs06502.jpg;1;0;0;3;2;;2;0;0;8;8;;2;0;1;8;6;;Train;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train
rs06503.jpg;0;0;0;0;2;;0;0;0;0;0;;1;2;2;0;4;;Train;Train;Train;Train;Val;Train;Test;Train;Val;Train;Test
rs06504.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;2;0;0;;Val;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs06505.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;1;0;0;;Val;Val;Test;Val;Train;Train;Val;Train;Train;Train;Train
rs06506.jpg;1;6;0;0;1;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train
rs06507.jpg;2;0;0;4;5;;2;0;0;7;8;;1;0;0;5;6;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs06508.jpg;0;3;0;0;0;;0;2;0;0;0;;0;4;1;0;0;;Test;Val;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06509.jpg;0;0;4;0;0;;1;0;7;0;4;;0;0;6;0;0;;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train;Test
rs06510.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Val;Train;Val;Test;Train;Train;Train;Train;Test
rs06511.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs06512.jpg;2;9;0;0;0;;0;0;0;0;0;;1;7;0;0;0;;Val;Val;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs06513.jpg;1;0;0;0;2;;1;0;0;4;4;;1;0;1;2;5;;Train;Test;Train;Train;Train;Val;Train;Train;Train;Train;Val
rs06514.jpg;2;0;0;7;6;;2;0;0;9;8;;2;0;0;10;6;;Train;Train;Train;Test;Train;Train;Train;Val;Train;Train;Train
rs06515.jpg;1;4;0;0;5;;0;0;0;0;6;;0;0;0;0;3;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs06516.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06517.jpg;0;0;0;1;2;;1;0;0;0;4;;1;0;0;0;5;;Train;Train;Train;Train;Train;Val;Train;Train;Train;Test;Train
rs06518.jpg;1;0;0;0;6;;1;0;0;0;6;;1;0;1;0;5;;Train;Train;Train;Train;Train;Train;Train;Test;Val;Train;Train
rs06519.jpg;0;0;0;1;0;;0;0;0;0;0;;0;1;0;1;0;;Train;Train;Train;Test;Train;Train;Train;Train;Val;Val;Test
rs06520.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Val;Train;Train;Test;Train;Val;Train;Train;Val;Train
rs06521.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train
rs06522.jpg;0;0;0;0;0;;2;0;0;9;0;;2;0;0;7;4;;Train;Train;Train;Val;Train;Train;Train;Train;Test;Train;Train
rs06523.jpg;1;0;5;0;0;;1;0;8;0;0;;1;1;6;0;2;;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train;Train
rs06524.jpg;0;0;7;0;0;;1;0;8;0;0;;0;0;5;0;0;;Train;Train;Train;Test;Train;Val;Train;Train;Train;Train;Train
rs06525.jpg;0;0;0;0;3;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06526.jpg;0;0;2;0;2;;0;0;6;0;0;;1;0;2;0;4;;Train;Test;Val;Train;Val;Train;Train;Train;Train;Train;Val
rs06527.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Val;Train;Val;Train;Val;Train;Val;Test;Val
rs06528.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val;Train
rs06529.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06530.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train
rs06531.jpg;1;0;0;1;5;;1;0;0;7;0;;1;0;0;2;4;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06532.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Test;Train;Train;Train;Train;Train;Val;Train;Train;Test
rs06533.jpg;1;0;3;0;1;;0;0;4;0;0;;1;0;4;0;5;;Train;Train;Val;Train;Val;Train;Test;Val;Train;Train;Train
rs06534.jpg;0;1;0;0;0;;0;0;0;0;0;;0;3;1;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs06535.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;0;0;3;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs06536.jpg;0;0;0;0;1;;0;0;0;0;0;;0;2;0;0;0;;Val;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06537.jpg;0;0;0;0;1;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06538.jpg;1;0;0;0;4;;0;0;0;0;6;;0;0;0;0;3;;Train;Val;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs06539.jpg;2;0;0;4;6;;2;0;0;8;8;;2;0;0;6;7;;Val;Val;Train;Train;Test;Train;Train;Val;Train;Train;Val
rs06540.jpg;1;5;1;0;0;;1;6;1;0;0;;0;5;0;0;0;;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train;Train
rs06541.jpg;0;0;4;0;0;;1;0;7;0;0;;0;0;3;0;0;;Train;Train;Train;Train;Train;Val;Train;Train;Test;Train;Val
rs06542.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;3;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06543.jpg;1;0;4;4;5;;1;0;6;6;6;;2;0;4;4;6;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06544.jpg;1;0;0;3;2;;1;0;0;6;4;;2;0;1;6;5;;Val;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs06545.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;1;0;0;;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06546.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06547.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs06548.jpg;1;0;0;3;0;;0;0;0;0;4;;1;0;0;0;5;;Train;Train;Train;Train;Train;Val;Train;Train;Train;Test;Train
rs06549.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs06550.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;4;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06551.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;1;0;0;;Train;Test;Train;Train;Train;Train;Val;Train;Val;Train;Val
rs06552.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06553.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val;Test
rs06554.jpg;0;3;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Train;Train;Train;Val;Test;Val;Train;Train
rs06555.jpg;1;0;3;0;3;;1;0;4;0;8;;0;0;2;2;4;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs06556.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Val;Train;Train;Train;Train;Train;Test;Train
rs06557.jpg;0;0;1;0;0;;0;0;0;0;0;;0;1;1;0;0;;Test;Train;Val;Train;Train;Train;Train;Train;Train;Val;Train
rs06558.jpg;1;0;0;1;5;;1;0;0;0;6;;1;0;0;1;3;;Train;Train;Train;Train;Val;Train;Train;Train;Test;Train;Train
rs06559.jpg;0;0;1;0;3;;1;0;0;0;6;;1;0;0;2;4;;Train;Train;Train;Val;Train;Train;Test;Train;Val;Train;Train
rs06560.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;1;0;0;;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train;Train
rs06561.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Test;Train;Val;Train;Val;Train;Train;Val;Val
rs06562.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06563.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Val;Train;Train;Train;Val;Train;Train;Train
rs06564.jpg;2;0;0;10;6;;2;0;0;10;8;;2;0;0;10;7;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs06565.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Train;Val;Train;Train;Test;Train;Train;Train
rs06566.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Val;Train;Train;Train;Train;Train;Train;Test;Train
rs06567.jpg;1;0;0;0;5;;0;0;0;0;6;;1;4;0;0;3;;Train;Train;Test;Train;Train;Train;Train;Val;Train;Train;Test
rs06568.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Train;Train;Train;Test;Train;Test
rs06569.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06570.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs06571.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Test;Val;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06572.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;4;0;0;;Train;Train;Train;Train;Test;Val;Train;Val;Train;Train;Train
rs06573.jpg;0;0;0;0;1;;0;0;0;0;0;;1;1;0;0;3;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Test
rs06574.jpg;2;8;0;0;0;;0;0;0;0;0;;1;7;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06575.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06576.jpg;1;0;8;0;0;;2;0;8;0;0;;1;0;7;0;4;;Train;Val;Test;Train;Train;Val;Train;Train;Train;Train;Val
rs06577.jpg;1;0;0;2;2;;1;0;0;4;4;;1;0;1;5;5;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs06578.jpg;0;0;1;0;0;;2;0;8;0;4;;0;0;5;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06579.jpg;0;6;0;0;2;;2;8;0;0;4;;1;5;0;0;5;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06580.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;0;7;;Train;Train;Train;Train;Test;Val;Val;Train;Val;Train;Test
rs06581.jpg;2;6;0;0;2;;1;8;1;0;0;;1;7;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06582.jpg;0;5;0;0;0;;0;0;0;0;0;;0;4;0;0;0;;Train;Test;Train;Val;Train;Train;Train;Train;Train;Val;Test
rs06583.jpg;1;0;0;2;2;;1;0;0;5;4;;1;0;0;5;5;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs06584.jpg;0;0;3;0;2;;0;0;6;0;4;;0;0;3;0;5;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs06585.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;1;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val
rs06586.jpg;1;0;0;1;2;;2;0;0;6;8;;1;0;0;3;6;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06587.jpg;1;5;0;0;3;;1;6;0;0;4;;1;5;0;0;3;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val
rs06588.jpg;0;0;3;0;0;;0;0;0;0;0;;0;0;2;0;1;;Test;Train;Val;Train;Val;Train;Train;Train;Train;Train;Train
rs06589.jpg;0;0;0;0;3;;0;0;0;0;0;;1;0;1;0;1;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06590.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06591.jpg;1;0;7;0;0;;1;0;7;0;0;;1;0;8;0;0;;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train;Val
rs06592.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs06593.jpg;0;0;3;0;1;;0;0;0;0;0;;0;2;1;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06594.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06595.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;1;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06596.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06597.jpg;1;0;0;1;4;;2;0;0;6;8;;1;0;0;2;3;;Val;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06598.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06599.jpg;1;0;0;2;3;;2;0;0;0;8;;1;0;0;4;6;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06600.jpg;0;0;0;0;3;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs06601.jpg;1;0;0;0;5;;0;0;0;0;5;;0;0;0;0;4;;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train;Train
rs06602.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs06603.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;3;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Test
rs06604.jpg;1;0;0;0;5;;1;0;0;5;8;;1;0;0;3;6;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs06605.jpg;1;0;0;2;3;;1;0;0;2;4;;1;0;2;1;5;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs06606.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs06607.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;3;0;0;;Val;Train;Train;Train;Train;Train;Train;Train;Train;Test;Val
rs06608.jpg;0;0;0;0;2;;0;2;0;0;0;;1;3;0;0;6;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs06609.jpg;1;0;0;0;5;;0;0;0;0;8;;1;2;1;1;6;;Train;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train
rs06610.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;2;0;0;;Val;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs06611.jpg;1;0;0;3;3;;1;0;0;2;2;;0;0;0;1;2;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06612.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;1;;Val;Train;Test;Train;Train;Train;Train;Train;Val;Train;Train
rs06613.jpg;0;0;0;0;3;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06614.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;2;;Train;Train;Train;Val;Test;Train;Train;Train;Train;Val;Train
rs06615.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs06616.jpg;0;4;1;0;0;;0;0;0;0;0;;0;4;2;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs06617.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;5;;Val;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06618.jpg;1;0;0;6;2;;2;0;0;7;5;;2;0;2;5;7;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06619.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Val;Train;Train;Test;Train
rs06620.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Train;Test;Val;Train;Train;Val;Train;Train;Test
rs06621.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Train;Train;Train;Test;Val;Train;Train;Train;Train
rs06622.jpg;1;8;0;0;0;;1;6;1;0;0;;1;6;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06623.jpg;1;0;0;5;1;;2;0;0;9;4;;2;0;0;8;5;;Train;Train;Val;Train;Test;Train;Val;Train;Val;Train;Val
rs06624.jpg;0;0;0;0;0;;0;0;0;0;0;;1;1;4;0;3;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs06625.jpg;1;0;4;0;1;;0;0;4;0;0;;0;0;5;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Val;Val;Val
rs06626.jpg;0;0;3;0;0;;0;0;4;0;0;;0;0;4;0;0;;Train;Train;Train;Val;Train;Train;Test;Train;Train;Train;Train
rs06627.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Val;Test;Train
rs06628.jpg;1;7;0;2;4;;2;8;1;4;6;;1;5;0;2;3;;Train;Val;Train;Val;Train;Train;Train;Test;Train;Val;Train
rs06629.jpg;1;0;0;1;6;;2;0;0;7;8;;1;0;0;3;7;;Train;Train;Train;Train;Train;Train;Val;Test;Train;Train;Train
rs06630.jpg;1;0;0;2;5;;1;0;0;0;5;;1;0;0;2;3;;Train;Train;Train;Val;Test;Train;Train;Train;Train;Val;Test
rs06631.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06632.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;0;;Test;Train;Train;Train;Val;Val;Train;Train;Val;Train;Train
rs06633.jpg;1;0;0;4;0;;0;0;0;0;0;;1;0;0;2;0;;Train;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train
rs06634.jpg;1;0;7;0;0;;2;0;7;0;0;;1;0;8;0;2;;Train;Train;Val;Train;Val;Train;Train;Test;Train;Train;Train
rs06635.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Val;Train;Train;Train;Train;Train;Train;Val
rs06636.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;2;0;1;;Train;Train;Val;Train;Val;Test;Train;Val;Train;Val;Test
rs06637.jpg;1;0;1;0;3;;0;0;0;0;0;;1;0;2;0;4;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06638.jpg;0;5;2;0;0;;0;0;0;0;0;;0;5;0;0;0;;Val;Val;Test;Train;Train;Train;Train;Val;Train;Train;Train
rs06639.jpg;0;0;1;0;1;;0;0;0;0;0;;0;1;3;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs06640.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;0;5;;Test;Val;Val;Train;Train;Train;Train;Train;Train;Train;Val
rs06641.jpg;0;0;0;0;0;;0;0;1;0;0;;0;1;2;0;0;;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train;Train
rs06642.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Val;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs06643.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Test;Train;Train;Train;Val;Train;Val;Train;Train;Train
rs06644.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs06645.jpg;0;0;2;0;1;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Val;Train;Test;Val;Train;Train;Train;Train;Train
rs06646.jpg;0;0;1;0;0;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs06647.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;1;0;;Train;Train;Train;Train;Test;Val;Train;Train;Train;Train;Test
rs06648.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Val;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs06649.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs06650.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Val;Train;Train;Train;Train
rs06651.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Val;Train;Test
rs06652.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Val;Train;Train;Train;Train;Train
rs06653.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs06654.jpg;1;0;0;4;5;;2;0;0;4;8;;2;1;0;4;8;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs06655.jpg;1;0;0;0;6;;0;0;0;0;4;;1;0;0;0;4;;Val;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train
rs06656.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;1;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train
rs06657.jpg;1;0;0;0;5;;0;0;0;0;5;;0;0;0;0;3;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs06658.jpg;0;0;1;0;0;;2;0;7;0;0;;0;0;3;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs06659.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06660.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Val;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs06661.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Test
rs06662.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs06663.jpg;0;0;1;0;0;;0;0;0;0;0;;0;2;3;1;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs06664.jpg;1;4;4;0;0;;1;0;6;0;0;;1;3;7;0;0;;Train;Test;Train;Train;Val;Train;Val;Val;Val;Train;Train
rs06665.jpg;1;0;0;4;0;;0;0;0;0;0;;1;1;0;5;0;;Train;Train;Val;Train;Train;Train;Train;Train;Test;Train;Train
rs06666.jpg;1;0;0;3;2;;1;0;0;4;4;;1;0;0;2;5;;Train;Train;Test;Train;Train;Train;Val;Train;Train;Train;Test
rs06667.jpg;1;0;1;3;2;;2;0;0;6;8;;2;0;0;3;7;;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train;Train
rs06668.jpg;0;6;0;0;0;;1;6;0;0;0;;1;5;0;0;2;;Train;Train;Train;Val;Train;Train;Train;Test;Train;Train;Val
rs06669.jpg;0;0;0;0;1;;0;0;0;0;0;;0;1;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Test
rs06670.jpg;1;5;3;0;1;;0;0;4;0;0;;0;4;2;0;0;;Train;Train;Train;Val;Train;Test;Train;Train;Train;Val;Train
rs06671.jpg;1;0;5;0;2;;1;0;4;0;0;;1;0;6;0;2;;Train;Val;Test;Train;Train;Train;Val;Train;Train;Train;Train
rs06672.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train
rs06673.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Val;Train;Test
rs06674.jpg;0;4;0;0;0;;0;2;0;0;0;;1;4;1;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs06675.jpg;0;0;1;0;2;;0;0;0;0;0;;0;0;1;0;1;;Train;Train;Train;Test;Train;Val;Train;Train;Train;Train;Val
rs06676.jpg;1;4;0;0;0;;0;0;0;0;0;;1;1;0;0;4;;Val;Test;Train;Val;Val;Train;Train;Train;Train;Train;Val
rs06677.jpg;0;0;0;0;2;;0;0;0;0;3;;1;0;0;0;5;;Train;Train;Train;Train;Train;Train;Train;Val;Train;Test;Train
rs06678.jpg;1;0;0;0;3;;0;0;0;0;0;;0;0;0;0;1;;Test;Train;Train;Train;Val;Train;Train;Train;Train;Val;Test
rs06679.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;3;0;0;;Test;Train;Val;Train;Train;Train;Train;Val;Train;Train;Test
rs06680.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs06681.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;0;;Train;Train;Val;Test;Train;Train;Train;Train;Train;Train;Train
